X,Y,X,time,event,value,hdop,heading,m.s,collar_ID,collar,date,hms,month,day,lon,lat,chuck,hour
331454.137752436,6165610.98157141,8331,2019-05-20 23:17:22,InclusionBorder_m,-139.9,0.7,35.41,0.2,ac138,ac138,2019-05-20,23:17:22,5,20,331454.137752436,6165610.98157141,2,23
331461.04666042,6165609.25849157,8332,2019-05-20 23:18:10,InclusionBorder_m,-146.66,0.7,213.71,0.2,ac138,ac138,2019-05-20,23:18:10,5,20,331461.04666042,6165609.25849157,2,23
331459.817692105,6165609.60585202,8333,2019-05-20 23:18:11,InclusionBorder_m,-145.44,0.7,219.82,0.2,ac138,ac138,2019-05-20,23:18:11,5,20,331459.817692105,6165609.60585202,2,23
331459.057094271,6165609.40713547,8334,2019-05-20 23:18:11,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:11,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8335,2019-05-20 23:18:12,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:12,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8336,2019-05-20 23:18:13,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:13,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8337,2019-05-20 23:18:14,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:14,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8338,2019-05-20 23:18:15,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:15,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8339,2019-05-20 23:18:15,InclusionBorder_m,-144.9,0.7,179.98,0,ac138,ac138,2019-05-20,23:18:15,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8340,2019-05-20 23:18:16,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:16,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8341,2019-05-20 23:18:16,InclusionBorder_m,-144.9,0.7,179.98,0,ac138,ac138,2019-05-20,23:18:16,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8342,2019-05-20 23:18:17,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:17,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8343,2019-05-20 23:18:18,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:18,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8344,2019-05-20 23:18:18,InclusionBorder_m,-144.9,0.7,179.98,0,ac138,ac138,2019-05-20,23:18:18,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8345,2019-05-20 23:18:19,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:19,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8346,2019-05-20 23:18:20,InclusionBorder_m,-144.9,0.7,179.98,0,ac138,ac138,2019-05-20,23:18:20,5,20,331459.057094271,6165609.40713547,2,23
331459.057094271,6165609.40713547,8347,2019-05-20 23:18:20,InclusionBorder_m,-144.9,0.7,179.98,0.2,ac138,ac138,2019-05-20,23:18:20,5,20,331459.057094271,6165609.40713547,2,23
331462.213979241,6165603.91739613,8348,2019-05-20 23:19:11,InclusionBorder_m,-150.53,0.7,38.74,0.37,ac138,ac138,2019-05-20,23:19:11,5,20,331462.213979241,6165603.91739613,2,23
331461.755634466,6165603.90903257,8349,2019-05-20 23:19:12,InclusionBorder_m,-150.14,0.7,60.74,0.39,ac138,ac138,2019-05-20,23:19:12,5,20,331461.755634466,6165603.90903257,2,23
331461.602822315,6165603.90624416,8350,2019-05-20 23:19:12,InclusionBorder_m,-150.02,0.7,342.58,0.26,ac138,ac138,2019-05-20,23:19:12,5,20,331461.602822315,6165603.90624416,2,23
331461.134358452,6165604.45243036,8351,2019-05-20 23:19:13,InclusionBorder_m,-149.33,0.7,328.07,0.2,ac138,ac138,2019-05-20,23:19:13,5,20,331461.134358452,6165604.45243036,2,23
331460.822080411,6165604.81651808,8352,2019-05-20 23:19:13,InclusionBorder_m,-148.87,0.7,165.27,0,ac138,ac138,2019-05-20,23:19:13,5,20,331460.822080411,6165604.81651808,2,23
331460.822080411,6165604.81651808,8353,2019-05-20 23:19:14,InclusionBorder_m,-148.87,0.7,200.15,0.2,ac138,ac138,2019-05-20,23:19:14,5,20,331460.822080411,6165604.81651808,2,23
331460.822080411,6165604.81651808,8354,2019-05-20 23:19:15,InclusionBorder_m,-148.87,0.7,200.15,0.2,ac138,ac138,2019-05-20,23:19:15,5,20,331460.822080411,6165604.81651808,2,23
331459.925629089,6165603.69069122,8355,2019-05-20 23:19:16,InclusionBorder_m,-148.72,0.7,190.9,0.79,ac138,ac138,2019-05-20,23:19:16,5,20,331459.925629089,6165603.69069122,2,23
331459.935748252,6165603.13614143,8356,2019-05-20 23:19:16,InclusionBorder_m,-149.03,0.7,163.82,0.84,ac138,ac138,2019-05-20,23:19:16,5,20,331459.935748252,6165603.13614143,2,23
331459.942493687,6165602.76647853,8357,2019-05-20 23:19:17,InclusionBorder_m,-149.23,0.8,190.08,0,ac138,ac138,2019-05-20,23:19:17,5,20,331459.942493687,6165602.76647853,2,23
331459.945867416,6165602.58159163,8358,2019-05-20 23:19:17,InclusionBorder_m,-149.33,0.7,220.77,0.2,ac138,ac138,2019-05-20,23:19:17,5,20,331459.945867416,6165602.58159163,2,23
331459.949241146,6165602.39670473,8359,2019-05-20 23:19:18,InclusionBorder_m,-149.43,0.7,214.77,0.2,ac138,ac138,2019-05-20,23:19:18,5,20,331459.949241146,6165602.39670473,2,23
331459.949241146,6165602.39670473,8360,2019-05-20 23:19:19,InclusionBorder_m,-149.43,0.7,214.77,0.2,ac138,ac138,2019-05-20,23:19:19,5,20,331459.949241146,6165602.39670473,2,23
331459.949241146,6165602.39670473,8361,2019-05-20 23:19:20,InclusionBorder_m,-149.43,0.7,214.77,0.2,ac138,ac138,2019-05-20,23:19:20,5,20,331459.949241146,6165602.39670473,2,23
331459.949241146,6165602.39670473,8362,2019-05-20 23:19:21,InclusionBorder_m,-149.43,0.7,214.77,0.2,ac138,ac138,2019-05-20,23:19:21,5,20,331459.949241146,6165602.39670473,2,23
331455.201842387,6165594.54379271,8363,2019-05-20 23:20:08,InclusionBorder_m,-149.66,0.7,229.83,0.99,ac138,ac138,2019-05-20,23:20:08,5,20,331455.201842387,6165594.54379271,2,23
331455.520957645,6165593.81004396,8364,2019-05-20 23:20:08,InclusionBorder_m,-150.33,0.7,173.86,0.64,ac138,ac138,2019-05-20,23:20:08,5,20,331455.520957645,6165593.81004396,2,23
331455.218707509,6165593.61958,8365,2019-05-20 23:20:09,InclusionBorder_m,-150.17,0.7,247.36,0.64,ac138,ac138,2019-05-20,23:20:09,5,20,331455.218707509,6165593.61958,2,23
331455.062613357,6165593.80168005,8366,2019-05-20 23:20:09,InclusionBorder_m,-149.94,0.7,340.97,0.2,ac138,ac138,2019-05-20,23:20:09,5,20,331455.062613357,6165593.80168005,2,23
331455.059241544,6165593.98645604,8367,2019-05-20 23:20:10,InclusionBorder_m,-149.84,0.7,63.25,0.2,ac138,ac138,2019-05-20,23:20:10,5,20,331455.059241544,6165593.98645604,2,23
331455.364773851,6165593.99203143,8368,2019-05-20 23:20:10,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:10,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8369,2019-05-20 23:20:11,InclusionBorder_m,-150.1,0.6,145.48,0,ac138,ac138,2019-05-20,23:20:11,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8370,2019-05-20 23:20:11,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:11,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8371,2019-05-20 23:20:12,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:12,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8372,2019-05-20 23:20:12,InclusionBorder_m,-150.1,0.7,145.48,0,ac138,ac138,2019-05-20,23:20:12,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8373,2019-05-20 23:20:13,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:13,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8374,2019-05-20 23:20:14,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:14,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8375,2019-05-20 23:20:15,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:15,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8376,2019-05-20 23:20:16,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:16,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8377,2019-05-20 23:20:17,InclusionBorder_m,-150.1,0.7,145.48,0.2,ac138,ac138,2019-05-20,23:20:17,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8378,2019-05-20 23:20:17,InclusionBorder_m,-150.1,0.7,145.48,0,ac138,ac138,2019-05-20,23:20:17,5,20,331455.364773851,6165593.99203143,2,23
331455.364773851,6165593.99203143,8379,2019-05-20 23:20:18,InclusionBorder_m,-150.1,0.7,145.48,0,ac138,ac138,2019-05-20,23:20:18,5,20,331455.364773851,6165593.99203143,2,23
331459.347179737,6165593.50996738,8380,2019-05-20 23:21:10,InclusionBorder_m,-153.72,0.8,20.98,0.39,ac138,ac138,2019-05-20,23:21:10,5,20,331459.347179737,6165593.50996738,2,23
331459.340432234,6165593.87974118,8381,2019-05-20 23:21:11,InclusionBorder_m,-153.51,0.8,43.57,0.45,ac138,ac138,2019-05-20,23:21:11,5,20,331459.340432234,6165593.87974118,2,23
331459.191085672,6165593.69206749,8382,2019-05-20 23:21:11,InclusionBorder_m,-153.49,0.8,68.7,0.2,ac138,ac138,2019-05-20,23:21:11,5,20,331459.191085672,6165593.69206749,2,23
331459.187711918,6165593.87695439,8383,2019-05-20 23:21:12,InclusionBorder_m,-153.38,0.8,32.9,0.2,ac138,ac138,2019-05-20,23:21:12,5,20,331459.187711918,6165593.87695439,2,23
331459.034899936,6165593.87416593,8384,2019-05-20 23:21:12,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:12,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8385,2019-05-20 23:21:13,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:13,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8386,2019-05-20 23:21:14,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:14,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8387,2019-05-20 23:21:15,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:15,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8388,2019-05-20 23:21:16,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:16,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8389,2019-05-20 23:21:17,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:17,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8390,2019-05-20 23:21:18,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:18,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8391,2019-05-20 23:21:19,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:19,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8392,2019-05-20 23:21:20,InclusionBorder_m,-153.26,0.8,71.52,0.2,ac138,ac138,2019-05-20,23:21:20,5,20,331459.034899936,6165593.87416593,2,23
331459.034899936,6165593.87416593,8393,2019-05-20 23:21:20,InclusionBorder_m,-153.26,0.9,71.52,0,ac138,ac138,2019-05-20,23:21:20,5,20,331459.034899936,6165593.87416593,2,23
331456.468004435,6165592.16312228,8394,2019-05-20 23:22:14,InclusionBorder_m,-152.01,0.8,51.94,0.56,ac138,ac138,2019-05-20,23:22:14,5,20,331456.468004435,6165592.16312228,2,23
331456.31182069,6165592.34510977,8395,2019-05-20 23:22:14,InclusionBorder_m,-151.78,0.8,37.92,0.51,ac138,ac138,2019-05-20,23:22:14,5,20,331456.31182069,6165592.34510977,2,23
331456.159008729,6165592.34232126,8396,2019-05-20 23:22:15,InclusionBorder_m,-151.65,0.8,44.5,0.35,ac138,ac138,2019-05-20,23:22:15,5,20,331456.159008729,6165592.34232126,2,23
331456.006288439,6165592.33953442,8397,2019-05-20 23:22:15,InclusionBorder_m,-151.53,0.8,123.04,0.2,ac138,ac138,2019-05-20,23:22:15,5,20,331456.006288439,6165592.33953442,2,23
331456.009660235,6165592.15475842,8398,2019-05-20 23:22:16,InclusionBorder_m,-151.63,0.8,146.2,0.2,ac138,ac138,2019-05-20,23:22:16,5,20,331456.009660235,6165592.15475842,2,23
331456.006288439,6165592.33953442,8399,2019-05-20 23:22:16,InclusionBorder_m,-151.53,0.8,5.87,0,ac138,ac138,2019-05-20,23:22:16,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8400,2019-05-20 23:22:17,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:17,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8401,2019-05-20 23:22:18,InclusionBorder_m,-151.53,0.8,5.87,0,ac138,ac138,2019-05-20,23:22:18,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8402,2019-05-20 23:22:18,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:18,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8403,2019-05-20 23:22:19,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:19,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8404,2019-05-20 23:22:20,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:20,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8405,2019-05-20 23:22:20,InclusionBorder_m,-151.53,0.9,5.87,0,ac138,ac138,2019-05-20,23:22:20,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8406,2019-05-20 23:22:21,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:21,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8407,2019-05-20 23:22:21,InclusionBorder_m,-151.53,0.8,5.87,0.2,ac138,ac138,2019-05-20,23:22:21,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8408,2019-05-20 23:22:22,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:22,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8409,2019-05-20 23:22:22,InclusionBorder_m,-151.53,0.8,5.87,0.2,ac138,ac138,2019-05-20,23:22:22,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8410,2019-05-20 23:22:23,InclusionBorder_m,-151.53,0.8,5.87,0.2,ac138,ac138,2019-05-20,23:22:23,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8411,2019-05-20 23:22:23,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:23,5,20,331456.006288439,6165592.33953442,2,23
331456.006288439,6165592.33953442,8412,2019-05-20 23:22:24,InclusionBorder_m,-151.53,0.7,5.87,0.2,ac138,ac138,2019-05-20,23:22:24,5,20,331456.006288439,6165592.33953442,2,23
331447.996518212,6165587.38570651,8413,2019-05-20 23:23:18,InclusionBorder_m,-147.44,0.8,24.04,1.08,ac138,ac138,2019-05-20,23:23:18,5,20,331447.996518212,6165587.38570651,2,23
331448.597554182,6165587.95140924,8414,2019-05-20 23:23:19,InclusionBorder_m,-147.64,0.8,36.14,0.85,ac138,ac138,2019-05-20,23:23:19,5,20,331448.597554182,6165587.95140924,2,23
331448.89971233,6165588.14187175,8415,2019-05-20 23:23:19,InclusionBorder_m,-147.79,0.8,98.4,0.35,ac138,ac138,2019-05-20,23:23:19,5,20,331448.89971233,6165588.14187175,2,23
331448.594180209,6165588.13629615,8416,2019-05-20 23:23:20,InclusionBorder_m,-147.54,0.8,175.46,0.2,ac138,ac138,2019-05-20,23:23:20,5,20,331448.594180209,6165588.13629615,2,23
331448.743620156,6165588.32386079,8417,2019-05-20 23:23:20,InclusionBorder_m,-147.56,0.8,346.41,0.2,ac138,ac138,2019-05-20,23:23:20,5,20,331448.743620156,6165588.32386079,2,23
331449.042404356,6165588.69921021,8418,2019-05-20 23:23:21,InclusionBorder_m,-147.61,0.8,7.35,0,ac138,ac138,2019-05-20,23:23:21,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8419,2019-05-20 23:23:21,InclusionBorder_m,-147.61,0.8,7.35,0.2,ac138,ac138,2019-05-20,23:23:21,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8420,2019-05-20 23:23:22,InclusionBorder_m,-147.61,0.7,7.35,0.2,ac138,ac138,2019-05-20,23:23:22,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8421,2019-05-20 23:23:23,InclusionBorder_m,-147.61,0.7,7.35,0.2,ac138,ac138,2019-05-20,23:23:23,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8422,2019-05-20 23:23:24,InclusionBorder_m,-147.61,0.7,7.35,0.2,ac138,ac138,2019-05-20,23:23:24,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8423,2019-05-20 23:23:24,InclusionBorder_m,-147.61,0.8,7.35,0,ac138,ac138,2019-05-20,23:23:24,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8424,2019-05-20 23:23:25,InclusionBorder_m,-147.61,0.7,7.35,0,ac138,ac138,2019-05-20,23:23:25,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8425,2019-05-20 23:23:26,InclusionBorder_m,-147.61,0.7,7.35,0,ac138,ac138,2019-05-20,23:23:26,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8426,2019-05-20 23:23:27,InclusionBorder_m,-147.61,0.7,7.35,0,ac138,ac138,2019-05-20,23:23:27,5,20,331449.042404356,6165588.69921021,2,23
331449.042404356,6165588.69921021,8427,2019-05-20 23:23:28,InclusionBorder_m,-147.61,0.7,7.35,0,ac138,ac138,2019-05-20,23:23:28,5,20,331449.042404356,6165588.69921021,2,23
331452.010297556,6165593.56103206,8428,2019-05-20 23:24:18,InclusionBorder_m,-147.5,0.8,141.34,0.2,ac138,ac138,2019-05-20,23:24:18,5,20,331452.010297556,6165593.56103206,2,23
331451.558699066,6165593.18300508,8429,2019-05-20 23:24:19,InclusionBorder_m,-147.32,0.8,184.92,0.2,ac138,ac138,2019-05-20,23:24:19,5,20,331451.558699066,6165593.18300508,2,23
331451.409352673,6165592.99533125,8430,2019-05-20 23:24:19,InclusionBorder_m,-147.29,0.8,21.48,0.2,ac138,ac138,2019-05-20,23:24:19,5,20,331451.409352673,6165592.99533125,2,23
331451.405978761,6165593.18021816,8431,2019-05-20 23:24:20,InclusionBorder_m,-147.19,0.8,34.07,0.2,ac138,ac138,2019-05-20,23:24:20,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8432,2019-05-20 23:24:20,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:20,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8433,2019-05-20 23:24:21,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:21,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8434,2019-05-20 23:24:21,InclusionBorder_m,-147.19,0.8,3.66,0,ac138,ac138,2019-05-20,23:24:21,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8435,2019-05-20 23:24:22,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:22,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8436,2019-05-20 23:24:23,InclusionBorder_m,-147.19,0.8,3.66,0,ac138,ac138,2019-05-20,23:24:23,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8437,2019-05-20 23:24:23,InclusionBorder_m,-147.19,0.9,3.66,0.2,ac138,ac138,2019-05-20,23:24:23,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8438,2019-05-20 23:24:24,InclusionBorder_m,-147.19,0.9,3.66,0.2,ac138,ac138,2019-05-20,23:24:24,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8439,2019-05-20 23:24:24,InclusionBorder_m,-147.19,0.8,3.66,0,ac138,ac138,2019-05-20,23:24:24,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8440,2019-05-20 23:24:25,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:25,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8441,2019-05-20 23:24:26,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:26,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8442,2019-05-20 23:24:27,InclusionBorder_m,-147.19,0.9,3.66,0.2,ac138,ac138,2019-05-20,23:24:27,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8443,2019-05-20 23:24:27,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:27,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8444,2019-05-20 23:24:28,InclusionBorder_m,-147.19,0.9,3.66,0.2,ac138,ac138,2019-05-20,23:24:28,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8445,2019-05-20 23:24:28,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:28,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8446,2019-05-20 23:24:29,InclusionBorder_m,-147.19,0.8,3.66,0.2,ac138,ac138,2019-05-20,23:24:29,5,20,331451.405978761,6165593.18021816,2,23
331451.405978761,6165593.18021816,8447,2019-05-20 23:24:29,InclusionBorder_m,-147.19,0.9,3.66,0.2,ac138,ac138,2019-05-20,23:24:29,5,20,331451.405978761,6165593.18021816,2,23
331448.625553556,6165594.79368258,8448,2019-05-20 23:25:07,InclusionBorder_m,-143.98,0.8,61.79,0.52,ac138,ac138,2019-05-20,23:25:07,5,20,331448.625553556,6165594.79368258,2,23
331448.628927522,6165594.60879567,8449,2019-05-20 23:25:08,InclusionBorder_m,-144.08,0.8,70.75,0.46,ac138,ac138,2019-05-20,23:25:08,5,20,331448.628927522,6165594.60879567,2,23
331448.635673428,6165594.23913277,8450,2019-05-20 23:25:08,InclusionBorder_m,-144.28,0.8,95.48,0.19,ac138,ac138,2019-05-20,23:25:08,5,20,331448.635673428,6165594.23913277,2,23
331448.489609371,6165593.86657031,8451,2019-05-20 23:25:09,InclusionBorder_m,-144.36,0.7,82.74,0.17,ac138,ac138,2019-05-20,23:25:09,5,20,331448.489609371,6165593.86657031,2,23
331448.499729254,6165593.3120205,8452,2019-05-20 23:25:09,InclusionBorder_m,-144.67,0.8,89.89,0.2,ac138,ac138,2019-05-20,23:25:09,5,20,331448.499729254,6165593.3120205,2,23
331448.503101199,6165593.1272445,8453,2019-05-20 23:25:10,InclusionBorder_m,-144.77,0.7,77.02,0.2,ac138,ac138,2019-05-20,23:25:10,5,20,331448.503101199,6165593.1272445,2,23
331448.506475169,6165592.94235759,8454,2019-05-20 23:25:10,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:10,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8455,2019-05-20 23:25:11,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:11,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8456,2019-05-20 23:25:12,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:12,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8457,2019-05-20 23:25:13,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:13,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8458,2019-05-20 23:25:14,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:14,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8459,2019-05-20 23:25:14,InclusionBorder_m,-144.87,0.8,11.69,0.2,ac138,ac138,2019-05-20,23:25:14,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8460,2019-05-20 23:25:15,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:15,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8461,2019-05-20 23:25:15,InclusionBorder_m,-144.87,0.9,11.69,0.2,ac138,ac138,2019-05-20,23:25:15,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8462,2019-05-20 23:25:16,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:16,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8463,2019-05-20 23:25:17,InclusionBorder_m,-144.87,0.7,11.69,0,ac138,ac138,2019-05-20,23:25:17,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8464,2019-05-20 23:25:17,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:17,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8465,2019-05-20 23:25:18,InclusionBorder_m,-144.87,0.7,11.69,0.2,ac138,ac138,2019-05-20,23:25:18,5,20,331448.506475169,6165592.94235759,2,23
331448.506475169,6165592.94235759,8466,2019-05-20 23:25:18,InclusionBorder_m,-144.87,0.7,11.69,0,ac138,ac138,2019-05-20,23:25:18,5,20,331448.506475169,6165592.94235759,2,23
331449.386058322,6165594.99239838,8467,2019-05-20 23:26:08,InclusionBorder_m,-144.51,0.9,44.43,0.44,ac138,ac138,2019-05-20,23:26:08,5,20,331449.386058322,6165594.99239838,2,23
